ID,Active,Reference,Summary,Chemical Group,Isomerism,Description,Example pests controlled,Example hosts,Mode of action,Efficacy & activity,LERAP Status,EC Directive 91/414 Status,EU Dossier Rapporteur/Co-Rapporteur,Date inclusion expires,Other status (legislative, convention, NGO),Date of introduction,CASS RN,EC number,CLP index number,CIPAC number,US EPA code,Pesticide type,Substance origin,Metabolite type,Other constituent type,Chemical formula,Molar mass,Minimum active substance purity,Known relevant impurities,Generic name,Preferred IUPAC name (PIN),IUPAC name,CAS name,Canonical SMILES,Isomeric SMILES,International Chemical Identifier key (InChIKey),International Chemical Identifier (InChI),Herbicide Resistance (HRAC) Classification,Herbicide Resistance (WSSA) Classification,Insecticide Resistance (IRAC) Classification,Fungicide Resistance (FRAC) Classification,Examples of recorded resistance,OtherID1,Other constituents in formulations 1,OtherID2,Other constituents in formulations 2,OtherID3,Other constituents in formulations 3,OtherID4,Other constituents in formulations 4,OtherID5,Other constituents in formulations 5,OtherID6,Other constituents in formulations 6,Ex  Manufacturers of products using this active,Ex  Brands,Formulation and Application details,FI,SE,DK,IE,UK,NL,BE,LU,DE,AT,FR,ES,PL,MT,GR,CY,CZ,HU,SK,PT,IT,SI,EE,LV,LT,RO,BU
"2351","Trioxys tenuicaudus",,,"Macro-organism","Not applicable","An aphid parasitoid that may be used as a biological control agent",,,"Parasitism and consumption",,"Not applicable","Not applicable","Not applicable","Not applicable","Most countries require a licence to be issued before non-native macro-organisms may be released as biocontrol agents","1972, first introduced into USA as a biocontrol agent",,,,,,"Insectivore","Natural",,,,,,,"<i>Trioxys tenuicaudus</i> Stary",,,,"-","-","-","-","Not applicable","Not applicable","Not applicable","Not applicable",,"2352","Trioxys curvicaudus","2353","Trioxys complanatus","2354","Trioxys pallidus",,,,,,,,,"Not available commercially",,,,,,,,,,,,,,,,,,,,,,,,,,,
"2371","Trichopoda pennipes",,,"Macro-organism","Not applicable","A parasitoid of various bugs used as a biological control agent",,,"Parasitism and consumption",,"Not applicable","Not applicable","Not applicable","Not applicable","Most countries require a licence to be issued before non-native macro-organisms may be released as biocontrol agents",,,,,,,"Insectivore","Natural",,,,,,,"<i>Trichopoda pennipes</i> (Fabricius)",,,,"-","-","-","-","Not applicable","Not applicable","Not applicable","Not applicable",,,,,,,,,,,,,,,,"Not commercially available",,,,,,,,,,,,,,,,,,,,,,,,,,,
"2372","Avetianella longoi",,,"Macro-organism","Not applicable","A parasitic wasp of the Eucalyptus Longhorned Borer which is a serious economic pest",,,"Parasitism and consumption",,"Not applicable","Not applicable","Not applicable","Not applicable","Most countries require a licence to be issued before non-native macro-organisms may be released as biocontrol agents","1993, imported to USA as a biocontrol agent",,,,,,"Insectivore","Natural",,,,,,,"<i>Avetianella longoi</i> Siscaro",,,,"-","-","-","-","Not applicable","Not applicable","Not applicable","Not applicable",,,,,,,,,,,,,,,,"Not commercially available",,,,,,,,,,,,,,,,,,,,,,,,,,,
"2373","Trissolcus basalis",,,"Macro-organism","Not applicable","An egg parasitoid of the southern green stinkbug",,,"Parasitism and consumption",,"Not applicable","Not applicable","Not applicable","Not applicable","Most countries require a licence to be issued before non-native macro-organisms may be released as biocontrol agents","1916, accidently introduced into Australia; 1944, accidently introduced into New Zealand; 1961, introduced into Hawaii as a biocontrol agent",,,,,,"Insectivore","Natural",,,,,,,"<i>Trissolcus basalis</i> (Wollaston)",,,,"-","-","-","-","Not applicable","Not applicable","Not applicable","Not applicable",,,,,,,,,,,,,,,,"Not commercially available",,,,,,,,,,,,,,,,,,,,,,,,,,,
"2377","Blood meal",,,"Unclassified",,"Dried pig blood used as a game repellent, especially deer and rabbits, for use on trees and ornamental plants",,,"Repellent action based on odour",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Approved","Austria/Lithuania","31/08/2020","Used as a fertiliser in organic farming",,"90989-74-5","292-731-9",,"909",,"Repellent, Other substance","Natural",,"Fertiliser",,,,,"Blood meal",,,,"-","-","-","-","Not applicable","Not applicable","Not applicable","Not applicable",,,,,,,,,,,,,,,,"Usually supplied as a wettable powder applied by brush, spray or by dipping individual plants","1","1",,,,,"1",,"1","1","1",,,,,,,,,,,,"1","1","1",,
"2392","Aureobasidium pullulans",,,"Micro-organism derived",,"A microbial antagonist of <i>Erwinia amylovora</i> and several other fungal pathogens.",,,"Thought to increase resistance of host plants towards the fungal pathogens as it feeds on leaf exudates like sugar and amino acids, competing there with other microorganism for living space and nutrients",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Approved","Austria","31/01/2024",,,,,,,,"Insecticide, Fungicide","Natural",,,,,,,"<i>Aureobasidium pullulans</i> strain DSM 14940 & DMS 14941",,,,"-","-","-","-","Not applicable","Not applicable","Not applicable","Not applicable",,,,,,,,,,,,,,,,"Usually supplied as a wettable powder which contains the microorganism as fluidised bed dried cells",,,,,,"1","1",,,"1","1",,"1",,"1",,,"1","1",,"1","1",,,,,
"2401","Bacillus megaterium",,,"Micro-organism derived",,"A Gram-positive, aerobic eubacterium used as a soil inoculant. ",,,"Actual mode of action is complex using various mechanisms including enzymatic action, degradation of root exudates and the production of a phytohormone.",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Not applicable","Not applicable",,"1884, first described",,,,,"054503","Insecticide, Fungicide, Soil inoculant","Natural",,,,,,,"<i>Bacillus megaterium</i> Bary",,,,,,"-","-","Not applicable","Not applicable","Not applicable","Not applicable",,"171","clothianidin",,,,,,,,,,,,,"Available in a variety of formulations including dry powders and formulations for use as drenches, sprays and with drip irrigation systems",,,,,,,,,,,,,,,,,,,,,,,,,,,
"2404","trimethylamine hydrochloride",,,"Unclassified",,"Use for the control of Mediterranean fruit fly on a variety of crops including citrus and orchard fruits",,,,,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Bulgaria/Spain",,,,"593-81-7","209-810-0",,,,"Attractant","Natural",,,"C3H9HCl","95.57",,,,,"trimethylamine hydrochloride","N,N-dimethylamethanamine hydrochloride","CN(C)C.Cl","No data","SZYJELPVAFJOGJ-UHFFFAOYSA-N","InChI=1S/C3H9N.ClH/c1-4(2)3;/h1-3H3;1H","Not applicable","Not applicable","Not applicable","Not applicable",,,,,,,,,,,,,,,"BioLure Med Fly","Usually formulated as a vapour releasing product placed in traps",,,,,,,,,,,"1","1",,,,,,,,,,,,,,,
"2405","L-ascorbic acid",,,"Unclassified","Isomeric","Substance with fungicide and bactericide action against <i>Phytophthora infestans</i> in potatoes, <i>fusarium</i> in ornamentals and <i>botrytis</i> in greenhouse tomatoes",,,"Systemic, protective, stimulates the natural defence mechanisms and wound healing processes in plants",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Approved","Netherlands","30/06/2024",,"2011, as pesticide; first discovered 18thC","50-81-7","200-066-2",,"774",,"Fungicide, Bactericide","Natural",,,"C6H8O6","176.1",">990 g/kg","[EU dossier - methanol <3g/kg; heavy metals 0.01g/kg]",,,"(5R)-[(1S)-1,2-dihydroxyethyl]-3,4-dihydroxyfuran-2(5H)-one",,"C(C(C1C(=C(C(=O)O1)O)O)O)O","C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O","CIWBSHSKHKDKBQ-JLAZNSOCSA-N","InChI=1S/C6H8O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2,5,7-10H,1H2/t2-,5+/m0/s1","Not applicable","Not applicable","Not applicable","Not applicable",,,,,,,,,,,,,,"Citrex Europe BV","Dipper","Usually supplied as a soluble liquid",,,,,,"1",,,,,,,,,,,,,,,,,,,,,
"2440","jasmonic acid",,,"Plant derived","Jasmonic acid is a chiral molecule. The technical material is normally an isomeric mixture.","Substance derived from linolenic acid that acts as a plant growth inhibitor and can also stimulate the natural anti-pest defenses of plants",,,"Regulates plants response to abiotic and biotic stresses via molecular signalling",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Not applicable","Not applicable",,,"6894-38-8",,,,,"Plant growth regulator","Natural",,,"C12H18O3","210.27",">95%",,,,"(1R,2R)-3-oxo-2-(2Z)-2-pentenyl-cyclopentaneacetic acid","[+/-]-1alpha,2beta-3-oxo-2-[cis-2-pentyl]cyclopentaaneactetic acid","CCC=CCC1C(CCC1=O)CC(=O)O","CC/C=C\C[C@@H]1[C@H](CCC1=O)CC(=O)O","ZNJFBWYDHIGLCU-HWKXXFMVSA-N","InChI=1S/C12H18O3/c1-2-3-4-5-10-9(8-12(14)15)6-7-11(10)13/h3-4,9-10H,2,5-8H2,1H3,(H,14,15)/b4-3-/t9-,10-/m1/s1","Not known",,"Not applicable","Not applicable",,,,,,,,,,,,,,"Duchefa Biochemie BV, NL",,"Often used as a seed dressing",,,,,,,,,,,,,,,,,,,,,,,,,,,
"2449","fish oil",,,"Animal derived",,"An oil extracted from the tissues of oily fish that can be used as a repellent for game in deciduous and conference forests",,,,,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Not applicable","Expired",,,"100085-40-3","309-181-3",,"918",,"Game repellent","Natural",,,"-",">850",,"[EU dossier - various contaminants possible including mercury, cadmium, lead and PCBs]","fish oil",,,,"-","-","-","-","Not applicable","Not applicable","Not applicable","Not applicable",,"2450","tall oil pitch",,,,,,,,,,,,"Morsuvin","Usually applied with a brush or by dipping entire plant",,,,,,,,,,,"1","1","1",,,,"1",,,"1",,,,,,,
"2450","tall oil pitch",,,"Hydrocarbon",,"Used in combination with other ingredients as a repellent for game in coniferous and deciduous forests",,,,,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Not applicable","Expired",,,"8016-81-7","232-414-4",,"912",,"Game repellent","Natural",,,,,,"[May contain neutral materials, free fatty acids and rosin acids]","tall oil paste",,,,"-","-","-","-","Not applicable","Not applicable","Not applicable","Not applicable",,"2449","fish oil",,,,,,,,,,,,"Morsuvin","Usually applied with a brush or by dipping entire plant",,,,,,,,,,,,"1",,,,,,,,,,,,,,,
"2451","Animal tissue hydrolysate",,,"Animal derived",,"Hydrolised proteins of animal origin used as an insect attractant",,,,,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Approved","Spain/Greece","31/08/2020",,,"None",,,"901",,"Insect attractant, Pheromone","Natural",,,,,,,"Animal tissue hydrolysate",,,,,,"-","-","Not applicable","Not applicable","Not applicable","Not applicable",,"2452","Beet molasses-urea hydrolysate","2453","Collagen protein hydrolysate",,,,,,,,,,"Biocebo, Dacona, Nutrel","Usually formulated as a water soluble liquid",,,,,,,,,,,"1","1",,,"1","1",,,,"1","1",,,,,,
"2452","Beet molasses-urea hydrolysate",,,"Plant derived",,"Hydrolised proteins of plant origin used as an insect attractant",,,,,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Not applicable","Expired",,,"None",,,"901",,"Insect attractant, Pheromone","Natural",,,,,,,"Beet molasses-urea hydrolysate",,,,,,"-","-","Not applicable","Not applicable","Not applicable","Not applicable",,"2451","Animal tissue hydrolysate","2453","Collagen protein hydrolysate",,,,,,,,,,"Biocebo, Dacona, Nutrel","Usually formulated as a water soluble liquid",,,,,,,,,,,"1","1",,,"1","1",,,,"1","1",,,,,,
"2453","Collagen protein hydrolysate",,,"Animal derived",,"Hydrolised proteins of plant origin used as an insect attractant",,,,,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Not applicable","Expired",,,"None",,,"901",,"Insect attractant, Pheromone","Natural",,,,,,,"Collagen protein hydrolysate",,,,,,"-","-","Not applicable","Not applicable","Not applicable","Not applicable",,"2451","Animal tissue hydrolysate","2452","Beet molasses-urea hydrolysate",,,,,,,,,,"Biocebo, Dacona, Nutrel","Usually formulated as a water soluble liquid",,,,,,,,,,,"1","1",,,"1","1",,,,"1","1",,,,,,
"2461","Zucchini Yellow Mosaic Virus Weak Strain",,,"Micro-organism derived",,"A naturally occurring virus that is non-virulent and has potential for the control of Zucchini Yellow Mosaic Virus in horticulture particularly with respect to curcubites by acting as a cross-protectant",,,"Not totally clear but throught to be associated with a virus infection-induced RNA post-transcriptional gene silencing",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Approved","UK","31/05/2023",,"1986, first isolated France",,,,,"244201","Fungicide","Natural",,,,,,,"Zucchini Yellow Mosaic Virus Weak Strain",,,,"-","-","-","-","Not applicable","Not applicable","Not applicable","Not applicable",,,,,,,,,,,,,,"Bio-OZ Biotechnologies \ltd","Curbit","Substance is a homogenised courgette plant sap formulated as an aqueous suspension applied by jet injection",,,,,,,,,,,"1",,,,,,,,,,,,,,,,
"2466","Brassica juncea",,,"Plant derived",,"A formulation of mustard (<i>Brassica Juncea</i>) meal that contains allyl isothiocynate and which can be used to control numerous soil born pests such as fungi and damaging nematodes.",,,"Thought to have a repellent action",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Czech Republic","Not applicable",,"circa 2010, introduction",,,,,"014921","Insecticide, Fungicide, Repellent","Natural",,,,,,,"<i>Brassica juncea</i>",,,,,,"-","-","Not applicable","Not applicable","Not applicable","Not applicable",,,,,,,,,,,,,,,,"Formulated as pellets for soil incorporation or in soluble form for spray application or with irrigation systems",,,,,,,,,,,,,,,,,,,,,,,,,,,
"2467","Bacillus licheniformis strain SB3086",,,"Micro-organism derived",,"A natural inhibitor of a variety of economically important fungal and bacterial diseases.","Dollar spot (<i>Sclerotinia homoeocarpa</i>; Actinopelte leafspot; Alternaria leafspot & leaf blight; Leaf blotch; Anthracnose","Lawns; Sports turfs & golf courses; Turf farms; Arboretums; Greenhouse ornamentals","Bacteria colonise root system competing with disease & thus inhibits disease development. Microbial disruptor of insect midgut membranes.",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Not applicable","Not applicable",,"1997, first safety review by US EPA; 2000 first registraion as a biopesticide USA",,,,,"006492","Fungicide, Bactericide","Natural",,,,,,,"<i>Bacillus licheniformis</i> strain SB3086",,,,"-","-","-","-","Not applicable","Not applicable","Not applicable","Not known",,,,,,,,,,,,,,,,"Usually supplied as a soluble concentrate and used as a foliar spray or soil drench",,,,,,,,,,,,,,,,,,,,,,,,,,,
"2468","Paenibacillus polymyxa AC-1",,,"Micro-organism derived",,"A Gram-positive bacterium that can be used as a soil inoculant to control plant pathogenic fungi and bacteria, and plant growth promotor",,,"Produces antibiotics (polymyxin, fusaricidin) and a plant hormone, secretes a variety of hydrolytic enzymes, and has a good root-colonizing ability",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Not applicable","Not applicable",,"circa 1980",,,,,,"Bacteriacide, Fungicide, Plant growth regulator","Natural",,,,,,,"<i>Paenibacillus polymyxa</i> AC-1",,,,,,"-","-","Not applicable","Not applicable","Not applicable","Not applicable",,,,,,,,,,,,,,,,"Usually supplied as dry powder formulations containing the bacterial spores",,,,,,,,,,,,,,,,,,,,,,,,,,,
"2469","Aspergillus flavus AF36",,,"Micro-organism derived",,"A non-aflatoxin-producing (a toxic metabolite), atoxigenic L strain of the fungi <i>Aspergillus flavus</i> - a highly toxic and potentially carcinogenic fungi.",,,"Vegetatively incompatible with the pathogenic strains and will displace these strains in the field",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Not applicable","Not applicable",,"2003, first registered USA",,,,,"006456","Fungicide","Natural",,,,,,,"<i>Aspergillus flavus</i> AF36",,,,"-","-","-","-","Not applicable","Not applicable","Not applicable","Not applicable",,,,,,,,,,,,,,,,"Usually supplied as solid, granular formulations comprised of colonised wheat seeds applied by aerial or ground equipment once per year ",,,,,,,,,,,,,,,,,,,,,,,,,,,
"2470","Gliocladium catenulatum strain J1446",,,"Micro-organism derived","Not applicable","A naturally occurring, common saprophytic fungus soil fungus that has been shown to suppress a variety of fungal diseases in food and non-food crops both protected and non-protected","Seed- and soil-borne plant pathogenic fungi","Fruiting and leafy vegetables; Seedlings; Fruit including strawberries, grapes; Ornamentals; Wheat; Corn","Though to be via an enzymatic mechanism whereby it secretes a chemical that inhibits the growth of other fungi. is also competitive for space, nutrients and substrate.",,"None","Approved","Hungary/Netherlands","31/03/2034",,"1996, first submitted for registration, USA",,,,,"021009","Fungicide","Natural",,,,,,,"<i>Gliocladium catenulatum</i> strain J1446",,,,"-","-","-","-","Not applicable","Not applicable","Not applicable","Not applicable",,,,,,,,,,,,,,,"Prestop","Usually formulated as a wettable powder for spray application or dip solutions and as granules for soil incorporation","1","1",,"1","1","1","1",,"1","1","1","1","1",,,"1",,,,,,"1","1",,,,
"2471","Alternaria destruens",,,"Micro-organism derived",,"A naturally occurring fungus which is parasitic to several <i>Cuscuta</i> species including dodder, swamp dodder, largeseed dodder, field dodder, and smallseed dodder",,,"Acts by infecting and suppressing dodder at early and late stages of growth",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Not applicable","Not applicable",,"1986, first isolated USA; 2000 first registration application USA",,,,,"028301","Herbicide, Microbial","Natural",,,,,,,"<i>Alternaria destruens</i> strain 059",,,,,,"-","-","Not applicable","Not applicable","Not applicable","Not applicable",,,,,,,,,,,,,,,,"Usually formulated as either granules for soil application or as a wettable powder for spray application",,,,,,,,,,,,,,,,,,,,,,,,,,,
"2472","streptomycin sulphate",,,"Micro-organism derived","Streptomycin sulphate is a chiral molecule","Streptomycin is used to combat the growth of bacteria, fungi, and algae on fruit and vegetable crops. It also has applications as a drug specifically as a bactericidal antibiotic.","Bacterial shot-hole; Bacterial rots; Bacterial canker; Bacterial wilts; Fire blight","Fruit including apples, pears, stone fruit, citrus; Olives; Vegetables including beans, peppers; Potatoes; Cotton; Ornamentals","A aminoglycoside that inhibites protein biosynthesis bybinding to the 30S subunit of the bacterial ribosome, systemic action",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Not applicable","Not applicable",,,"3810-74-0","223-286-0",,,,"Bactericide, Fungicide, Veterinary substance, Crop antibiotic","Natural",,,"(C21H39N7O12)2·3H2SO4","1457.4",,,,,"2-[(1R,2R,3S,4R,5R,6S)-3-(diaminomethylideneamino)-4-[(2R,3R,4R,5S)-3-[(2S,3S,4S,5R,6S)-4,5-dihydroxy-6-(hydroxymethyl)-3-(methylamino)oxan-2-yl]oxy-4-formyl-4-hydroxy-5-methyloxolan-2-yl]oxy-2,5,6-trihydroxycyclohexyl]guanidine;sulfuric acid",,"CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O.CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O","C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O.C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O","QTENRWWVYAAPBI-YCRXJPFRSA-N","InChI=1S/2C21H39N7O12.3H2O4S/c2*1-5-21(36,4-30)16(40-17-9(26-2)13(34)10(31)6(3-29)38-17)18(37-5)39-15-8(28-20(24)25)11(32)7(27-19(22)23)12(33)14(15)35;3*1-5(2,3)4/h2*4-18,26,29,31-36H,3H2,1-2H3,(H4,22,23,27)(H4,24,25,28);3*(H2,1,2,3,4)/t2*5-,6-,7+,8-,9-,10-,11+,12-,13-,14+,15+,16-,17-,18-,21+;;;/m00.../s1","Not applicable","Not applicable","Not applicable","25",,"1547","streptomycin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2473","Erwinia amylovora HrpN harpin protein",,,"Micro-organism derived",,"A naturally occurring protein that can be used to control a wide range of viral, bacterial and fungal plant diseases. Also helps to reduce populations of certain insect pests.","Fire blight; Bacterial leaf spot; Bacterial speck; Bacterial wilt; Fusarium wilt; Shealth blight; Root-knot nematode; Tobacco mosaic virus ",,"It acts by eliciting a complex natural defense mechanism (hypersensitive Response) in plants analogous to a broad spectrum immune response in animals ","Various fruit crops including apples, pears; Rice; Traditional field crops; Minor use crops; Ornamentals; Turf ","No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Not applicable","Not applicable",,"2002, full registration in USA",,,,,"006477","Fungicide, Bactericide, Insecticide","Natural",,,,,,,"<i>Erwinia amylovora</i> HrpN harpin protein",,,,"-","-","-","-","Not applicable","Not applicable","Not applicable","Not applicable",,,,,,,,,,,,,,"Eden Bioscience","Messenger; Halo Plant Feed","Usually supplied as water dispersible granules applied as a pre-plant or foliar spray with conventional ground or aerial spray equipment. ",,,,,,,,,,,,,,,,,,,,,,,,,,,
"2474","Bacillus subtilis GB03",,,"Micro-organism derived",,"A Gram-positive bactuerium used to control a wide range of economically important fungal and bacterial diseases.",,"Ornamentals","Bacteria colonise root system competing with disease. Microbial disruptor of insect midgut membranes.",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Not applicable","Not applicable",,,,,,,,"Fungicide, Bactericide","Natural",,,,,,,"<i>Bacillus subtilis</i> GB03",,,,,,"-","-","Not applicable","Not applicable","Not applicable","Not applicable","[Various cases reported]","1948","Bacillus amyloliquefaciens MBI600","1949","Bacillus amyloliquefaciens QST 713",,,,,,,,,,,"Usually supplied as seed treatments and seed drenches, also available in formulations for use in irrigation systems",,,,,,,,,,,,,,,,,,,,,,,,,,,
"2475","Bacillus subtilis GB34",,,"Micro-organism derived",,"A Gram-positive bactuerium used to control a wide range of economically important fungal and bacterial diseases.",,"Ornamentals","Bacteria colonise root system competing with disease. Microbial disruptor of insect midgut membranes.",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Not applicable","Not applicable",,,,,,,,"Fungicide, Bactericide","Natural",,,,,,,"<i>Bacillus subtilis</i> GB34",,,,"-","-","-","-","Not applicable","Not applicable","Not applicable","Not applicable",,"1948","Bacillus amyloliquefaciens MBI600","1949","Bacillus amyloliquefaciens QST 713",,,,,,,,,,,"Often used as a seed dressing",,,,,,,,,,,,,,,,,,,,,,,,,,,
"2486","S-abscisic acid",,,"Plant hormone","Isomeric","A substance used as a growth promoter to, for example, control greenhouse tomato seedlings and improve the colour development of grape. ",,,"Thought to inhibit the guard cells uptake of potassium ions and has the ability to close down certain parts of plant metobolism.",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Approved","Netherlands","30/06/2024",,"1963, first discovered","21293-29-8",,,,,"Plant growth regulator","Natural",,,"C15H20O4","264.3","960 g/kg","[EU dossier - none declared]",,,"(2Z,4E)-5-((1S)-hydroxy-2,6,6-trimethyl-4-oxo-2-cyclohexen-1-yl)-3-methyl-2,4-pentadienoic acid","(S)-5-(1-hydroxy-2,6,6-trimethyl-4-oxo-2-cyclohene-1-yl)-3-methyl-(2Z,4E)=pentadienoic acid","CC1=CC(=O)CC(C1(C=CC(=CC(=O)O)C)O)(C)C","CC1=CC(=O)CC([C@]1(/C=C/C(=C\C(=O)O)/C)O)(C)C","JLIDBLDQVAYHNE-YKALOCIXSA-N","InChI=1S/C15H20O4/c1-10(7-13(17)18)5-6-15(19)11(2)8-12(16)9-14(15,3)4/h5-8,19H,9H2,1-4H3,(H,17,18)/b6-5+,10-7-/t15-/m1/s1","Not applicable","Not applicable","Not applicable","Not applicable",,,,,,,,,,,,,,"Valent Biosciences; Sumitomo Chemical Agro Europe","ProTone SL; Dormin","Usually provided as a soluble liquid concentrate formulation.",,,,,,,,,,,,,,,,,,,,,,,,,,,
"433","mefenpyr","HOE 107892",,"Unclassified","A chiral molecule. The technical material is an isomeric mixture.","A herbicide safener, nornally used as the diethyl variant, used with fenoxaprop-P-ethyl and iodosulfuron for selective weed control in cereals","Cereals including rye, triticale and some barley varieties",,"Enhances the metabolism of mesosulfuron-methyl and iodosulfuron-methyl",,"Not applicable","Not approved","Not applicable","Not applicable",,,"135591-00-3",,,"651",,"Other substance","Synthetic",,"Herbicide safener","C12H10Cl2N2O4","317.1",,,,"rac-(5R)-1-(2,4-dichlorophenyl)-5-methyl-4,5-dihydro-1H-pyrazole-3,5-dicarboxylic acid","(RS)-1-(2,4-dichlorophenyl)-4,5-dihydro-5-methyl-1H-pyrazole-3,5-dicarboxylic acid","1-(2,4-dichlorophenyl)-4,5-dihydro-5-methyl-1H-pyrazole-3,5-dicarboxylic acid","CC1(CC(=NN1C2=C(C=C(C=C2)Cl)Cl)C(=O)O)C(=O)O","No data","XEJNEDVTJPXRSM-UHFFFAOYSA-N","InChI=1S/C12H10Cl2N2O4/c1-12(11(19)20)5-8(10(17)18)15-16(12)9-3-2-6(13)4-7(9)14/h2-4H,5H2,1H3,(H,17,18)(H,19,20)","Not applicable","Not applicable","Not applicable","Not applicable",,"303","fenoxaprop-P-ethyl",,,,,,,,,,,,,,"X","X","X","X","X",,"X","X","X","X",,,,,,"X","X",,,"X","X",,,,,,
"491","olein",,,"Plant derived","Isomeric","Palm oil used as an additive to improve pesticide application",,,"Sticking agent",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","France","Expired",,,"122-32-7","204-534-7",,"None allocated",,"Additive, Other product ingredient","Natural",,,"(C17H33COO)3C3H5","885.43",,,,,"2,3-bis[[(Z)-octadec-9-enoyl]oxy]propyl (Z)-octadec-9-enoate","1,2,3-propanetriol tri(9-octandecenoate)","CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC","CCCCCCCC/C=C\CCCCCCCC(=O)OCC(OC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCC/C=C\CCCCCCCC","PHYFQTYBJUILEZ-IUPFWZBJSA-N","InChI=1S/C57H104O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-55(58)61-52-54(63-57(60)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h25-30,54H,4-24,31-53H2,1-3H3/b28-25-,29-26-,30-27-","Not applicable","Not applicable","Not applicable","Not applicable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1189","dichlormid",,"Dichlormid is a safener used with maize to protect from chloroacetanilide and thiocarbamate herbicides. It is not approved for use in the EU. It is highly soluble in water and is highly volatile. It is not usually persistent in soils. Dichlormid has a moderate mammalian toxicity with a high potential for bioaccumulation. It is also an irritant. It is relatively non-toxic to birds, fish and aquatic invertebrates.","Unclassified",,"A herbicide safener that protects maize against injury from chloroacetanilide and thiocarbamate herbicides",,,"Absorbed by plant roots",,"Not applicable","Not applicable","Not applicable","Not applicable",,"circa 1975","37764-25-3","253-658-8",,"None allocated","900497","Other substance","Synthetic",,"Herbicide safener","C8H11Cl2NO","208.09",,,,"2,2-dichloro-N,N-di(prop-2-en-1-yl)acetamide","N,N-diallyl-2,2-dichloroacetamide","2,2-dichloro-N,N-di-2-propenylacetamide","C=CCN(CC=C)C(=O)C(Cl)Cl","No data","YRMLFORXOOIJDR-UHFFFAOYSA-N","InChI=1S/C8H11Cl2NO/c1-3-5-11(6-4-2)8(12)7(9)10/h3-4,7H,1-2,5-6H2","Not applicable","Not applicable","Not applicable","Not applicable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
